id,line,route_id,vehicle_type,bearing,delay,longitude,latitude,last_update
21684,423,321,4,270,0,16.198782,49.114574,2025-03-09T07:55:31.115Z
1821,2,4026,0,90,0,16.596874,49.188713,2025-03-09T07:55:31.115Z
1603,3,4019,0,225,1,16.610815,49.199917,2025-03-09T07:55:31.115Z
21100,642,207,4,135,1,17.081207,49.053627,2025-03-09T07:55:31.115Z
7092,40,4009,2,0,0,16.603142,49.176247,2025-03-09T07:55:31.115Z
31020,S3,4609,5,315,1,16.744215,48.932999,2025-03-09T07:55:31.115Z
21284,509,206,4,315,1,16.692406,49.089279,2025-03-09T07:55:31.115Z
21256,543,306,4,180,0,16.712826,48.919384,2025-03-09T07:55:31.115Z
30029,S41,4462,5,270,1,16.371574,49.098213,2025-03-09T07:55:31.115Z
1944,3,4026,0,135,0,16.531828,49.227863,2025-03-09T07:55:31.115Z
21193,564,109,4,180,1,16.884453,48.751064,2025-03-09T07:55:31.115Z
7682,49,4503,2,0,0,16.64061,49.176968,2025-03-09T07:55:31.115Z
30159,S41,4406,5,180,1,16.606888,49.1675,2025-03-09T07:55:31.115Z
21776,602,201,4,90,0,16.995934,49.152214,2025-03-09T07:55:31.115Z
1839,1,4022,0,135,0,16.579191,49.247093,2025-03-09T07:55:31.115Z
30057,S61,24116,5,270,2,17.296822,48.97102,2025-03-09T07:55:31.115Z
21499,801,306,4,315,0,16.055126,48.849758,2025-03-09T07:55:31.116Z
1101,1,4041,0,135,1,16.592447,49.227905,2025-03-09T07:55:31.116Z
7043,x4,4025,2,135,0,16.607763,49.218197,2025-03-09T07:55:31.115Z
21322,105,207,4,225,0,16.616383,49.185314,2025-03-09T07:55:31.116Z
21199,550,203,4,135,5,16.786369,48.887669,2025-03-09T07:55:31.116Z
1949,3,4024,0,135,0,16.575399,49.213501,2025-03-09T07:55:31.116Z
7532,69,4006,2,315,1,16.552719,49.17321,2025-03-09T07:55:31.116Z
7717,70,4085,2,135,1,16.595491,49.229599,2025-03-09T07:55:31.116Z
2040,78,4025,2,225,0,16.687607,49.176708,2025-03-09T07:55:31.116Z
2635,44,4023,2,45,0,16.64204,49.202335,2025-03-09T07:55:31.116Z
22041,514,306,4,180,0,16.604824,49.08416,2025-03-09T07:55:31.116Z
2023,84,4021,2,225,0,16.59318,49.190479,2025-03-09T07:55:31.116Z
2679,44,4019,2,180,0,16.559668,49.214397,2025-03-09T07:55:31.116Z
7701,41,4005,2,180,0,16.594776,49.230705,2025-03-09T07:55:31.116Z
7072,58,4009,2,270,0,16.673853,49.200733,2025-03-09T07:55:31.116Z
30454,S91,2703,5,270,1,17.20771,48.89632,2025-03-09T07:55:31.116Z
21690,108,308,4,90,0,16.52239,48.9809,2025-03-09T07:55:31.116Z
21041,105,387,4,135,0,16.569464,48.860607,2025-03-09T07:55:31.117Z
7095,46,4018,2,225,1,16.615747,49.209595,2025-03-09T07:55:31.117Z
30290,S42,22819,5,135,0,16.357862,49.187878,2025-03-09T07:55:31.116Z
1928,6,4027,0,270,1,16.598909,49.191536,2025-03-09T07:55:31.116Z
21782,817,305,4,225,0,16.056522,48.851639,2025-03-09T07:55:31.116Z
31001,S3,4966,5,225,3,16.492519,49.313515,2025-03-09T07:55:31.116Z
3673,25,4020,1,225,1,16.647892,49.208145,2025-03-09T07:55:31.116Z
21564,231,251,4,45,2,16.711557,49.351105,2025-03-09T07:55:31.116Z
21791,920,203,4,180,0,17.315876,48.898354,2025-03-09T07:55:31.116Z
1935,6,4029,0,180,0,16.604582,49.207031,2025-03-09T07:55:31.116Z
7036,64,4022,2,225,0,16.654566,49.126675,2025-03-09T07:55:31.116Z
1820,5,4019,0,270,0,16.627815,49.217197,2025-03-09T07:55:31.116Z
21773,804,312,4,225,0,16.057547,48.852852,2025-03-09T07:55:31.117Z
21226,405,405,4,270,0,16.441914,49.189308,2025-03-09T07:55:41.162Z
1902,9,4020,0,45,0,16.62351,49.226398,2025-03-09T07:55:41.162Z
21780,231,206,4,135,1,16.757065,49.350147,2025-03-09T07:55:41.162Z
21103,512,304,4,0,0,16.479166,49.051575,2025-03-09T07:55:41.162Z
30346,R8,1107,5,90,2,17.208881,49.346279,2025-03-09T07:55:41.162Z
1841,1,4035,0,270,0,16.59598,49.188908,2025-03-09T07:55:41.162Z
1810,5,4016,0,135,0,16.598152,49.164429,2025-03-09T07:55:41.162Z
31005,S2,4712,5,225,0,16.613424,49.190651,2025-03-09T07:55:41.162Z
7069,40,4014,2,270,1,16.570704,49.173985,2025-03-09T07:55:41.162Z
7102,67,4014,2,180,5,16.560148,49.216431,2025-03-09T07:55:41.162Z
3317,36,4018,1,315,0,16.56315,49.216812,2025-03-09T07:55:41.163Z
1736,8,4024,0,45,0,16.676865,49.204632,2025-03-09T07:55:41.162Z
1224,3,4022,0,45,0,16.60726,49.198292,2025-03-09T07:55:41.162Z
3303,38,4014,1,315,0,16.605606,49.199089,2025-03-09T07:55:41.162Z
30055,S2,4013,5,180,1,16.63661,49.367939,2025-03-09T07:55:41.162Z
21106,505,403,4,0,1,16.600552,49.064888,2025-03-09T07:55:41.163Z
21498,802,306,4,315,0,16.041477,48.867893,2025-03-09T07:55:41.163Z
30459,S91,22752,5,225,0,17.242657,48.871368,2025-03-09T07:55:41.163Z
7536,65,4006,2,135,0,16.577368,49.230877,2025-03-09T07:55:41.163Z
3676,27,4305,1,45,0,16.648064,49.208115,2025-03-09T07:55:41.162Z
1922,9,4025,0,45,0,16.612621,49.191505,2025-03-09T07:55:41.162Z
30049,S21,14744,5,-1,1,16.611706,49.478794,2025-03-09T07:55:41.162Z
21786,804,313,4,225,1,16.082777,48.837704,2025-03-09T07:55:41.162Z
1853,1,4032,0,135,0,16.508072,49.21822,2025-03-09T07:55:41.162Z
21923,655,265,4,180,1,17.025007,49.054821,2025-03-09T07:55:41.163Z
3635,27,4308,1,0,0,16.688663,49.209194,2025-03-09T07:55:41.163Z
21060,504,307,4,180,0,16.604019,49.089668,2025-03-09T07:55:41.163Z
3675,27,4303,1,90,0,16.670704,49.201748,2025-03-09T07:55:41.163Z
21152,815,411,4,-1,0,16.056616,48.851753,2025-03-09T07:55:41.163Z
21063,806,304,4,135,0,16.04476,48.863667,2025-03-09T07:55:41.163Z
21582,336,107,4,315,2,16.330669,49.361664,2025-03-09T07:55:41.163Z
2681,44,4017,2,-1,0,16.615665,49.184814,2025-03-09T07:55:41.163Z
1569,6,4022,0,0,1,16.594986,49.186653,2025-03-09T07:55:41.163Z
3321,30,4016,1,0,0,16.622738,49.257038,2025-03-09T07:55:41.162Z
21789,804,311,4,0,0,16.030951,48.880016,2025-03-09T07:55:41.163Z
1724,8,4030,0,180,0,16.567301,49.175823,2025-03-09T07:55:41.163Z
1945,3,4028,0,45,0,16.519222,49.22562,2025-03-09T07:55:41.163Z
21916,819,301,4,45,0,16.057289,48.852131,2025-03-09T07:55:41.162Z
30131,S82,2206,5,0,0,16.059471,48.853004,2025-03-09T07:55:41.163Z
1947,2,4029,0,225,0,16.640657,49.201439,2025-03-09T07:55:41.163Z
7107,67,4019,2,0,0,16.559261,49.212605,2025-03-09T07:55:41.163Z
2637,44,4021,2,225,0,16.61936,49.223965,2025-03-09T07:55:41.163Z
3680,25,4015,1,180,1,16.642033,49.206421,2025-03-09T07:55:41.163Z
21961,403,117,4,315,0,16.509027,49.170536,2025-03-09T07:55:41.164Z
21733,258,222,4,270,0,16.603781,49.467655,2025-03-09T07:55:41.164Z
21730,224,222,4,90,0,16.622301,49.356907,2025-03-09T07:55:41.163Z
21597,803,306,4,315,0,16.050716,48.860443,2025-03-09T07:55:41.163Z
21875,109,606,4,270,0,16.862827,48.995148,2025-03-09T07:55:41.163Z
21120,813,201,4,315,0,16.056847,48.854477,2025-03-09T07:55:41.163Z
21669,934,261,4,315,0,17.372255,48.944145,2025-03-09T07:55:41.163Z
21052,233,262,4,270,2,16.727888,49.414322,2025-03-09T07:55:41.163Z
1823,4,4022,0,0,0,16.626099,49.202427,2025-03-09T07:55:41.163Z
3324,37,4025,1,180,0,16.567652,49.175251,2025-03-09T07:55:41.163Z
30019,S41,4407,5,45,0,16.60586,49.162289,2025-03-09T07:55:41.163Z
7054,69,4009,2,135,0,16.528019,49.173851,2025-03-09T07:55:41.163Z
31016,S3,4921,5,135,0,16.418587,49.346634,2025-03-09T07:55:41.164Z
3065,32,4002,1,315,1,16.597559,49.205559,2025-03-09T07:55:41.164Z
31027,S3,4967,5,180,0,16.59774,49.05687,2025-03-09T07:55:41.164Z
21044,819,205,4,225,0,16.062862,48.853813,2025-03-09T07:55:41.164Z
30237,S81,24805,5,225,1,16.059471,48.853004,2025-03-09T07:55:41.164Z
21934,304,237,4,180,0,16.533821,49.300312,2025-03-09T07:55:41.164Z
7099,64,4020,2,45,0,16.65494,49.137402,2025-03-09T07:55:41.164Z
21918,201,282,4,180,0,16.764181,49.287472,2025-03-09T07:55:41.164Z
21368,610,208,4,270,0,16.765682,49.103561,2025-03-09T07:55:41.164Z
1127,1,4039,0,135,0,16.611971,49.197136,2025-03-09T07:55:41.164Z
21612,750,303,4,270,0,16.965891,49.304405,2025-03-09T07:55:41.164Z
1937,12,3027,0,180,1,16.595581,49.207592,2025-03-09T07:55:41.164Z
21553,302,204,4,90,1,16.514389,49.254349,2025-03-09T07:55:41.165Z
21215,165,203,4,225,1,16.713066,48.957367,2025-03-09T07:55:41.167Z
1913,7,4002,0,45,0,16.612255,49.191399,2025-03-09T07:55:41.168Z
1835,1,4031,0,225,1,16.521061,49.227818,2025-03-09T07:55:41.168Z
21527,48,304,4,315,1,16.619617,49.182777,2025-03-09T07:55:41.168Z
7827,E76,4010,2,225,0,16.614552,49.193531,2025-03-09T07:55:41.168Z
1711,8,4033,0,180,1,16.633968,49.191357,2025-03-09T07:55:41.168Z
7535,69,4008,2,180,0,16.584946,49.170574,2025-03-09T07:55:41.168Z
21317,807,303,4,135,1,16.054014,48.856178,2025-03-09T07:55:41.169Z
7077,40,4016,2,0,0,16.621826,49.177807,2025-03-09T07:55:41.169Z
1128,1,4034,0,180,0,16.508129,49.218277,2025-03-09T07:55:41.169Z
7058,x4,4022,2,315,1,16.583935,49.200748,2025-03-09T07:55:41.169Z
7677,47,4002,2,45,0,16.61377,49.185555,2025-03-09T07:55:41.169Z
3685,25,4902,1,135,0,16.563297,49.203354,2025-03-09T07:55:41.169Z
21130,612,106,4,0,0,16.718071,49.101196,2025-03-09T07:55:41.169Z
21659,256,271,4,315,1,16.604359,49.480804,2025-03-09T07:55:41.169Z
7803,42,4007,2,135,1,16.58462,49.257397,2025-03-09T07:55:41.169Z
30351,R8,1104,5,0,1,16.607336,49.18121,2025-03-09T07:55:41.169Z
21012,104,203,4,315,0,16.521696,48.980816,2025-03-09T07:55:41.169Z
1938,2,4028,0,0,0,16.600302,49.156013,2025-03-09T07:55:41.169Z
31014,S3,4964,5,90,8,16.208406,49.324921,2025-03-09T07:55:41.169Z
31028,S3,4640,5,45,2,16.632919,49.197777,2025-03-09T07:55:41.169Z
3619,25,4018,1,270,0,16.594044,49.190762,2025-03-09T07:55:41.169Z
21014,935,207,4,90,0,17.488886,48.85984,2025-03-09T07:55:41.169Z
3682,25,4019,1,270,0,16.566528,49.169476,2025-03-09T07:55:41.169Z
2662,50,4016,2,270,0,16.520174,49.194904,2025-03-09T07:55:41.170Z
1929,9,4022,0,45,0,16.61853,49.202904,2025-03-09T07:55:41.164Z
1850,5,4012,0,45,0,16.60516,49.19231,2025-03-09T07:55:41.164Z
7061,84,4015,2,135,1,16.621834,49.223518,2025-03-09T07:55:41.168Z
7094,57,4016,2,315,0,16.622696,49.254604,2025-03-09T07:55:41.168Z
1904,6,4024,0,90,1,16.561939,49.16814,2025-03-09T07:55:41.168Z
30457,S91,2706,5,225,0,17.38685,48.951851,2025-03-09T07:55:41.168Z
21038,163,133,4,225,3,16.350668,49.350533,2025-03-09T07:55:41.168Z
21331,312,353,4,135,2,16.339537,49.308514,2025-03-09T07:55:41.168Z
30037,S61,24115,5,45,0,17.31555,48.977978,2025-03-09T07:55:41.168Z
3320,37,4021,1,270,0,16.552702,49.177647,2025-03-09T07:55:41.168Z
7534,302,4016,2,0,0,16.531038,49.227661,2025-03-09T07:55:41.167Z
3625,36,4011,1,225,1,16.571304,49.220272,2025-03-09T07:55:41.168Z
1840,4,4031,0,45,0,16.653133,49.228222,2025-03-09T07:55:41.168Z
1837,4,4025,0,225,0,16.625301,49.199497,2025-03-09T07:55:41.168Z
21033,106,206,4,0,1,17.019545,49.032536,2025-03-09T07:55:41.168Z
1931,2,4025,0,180,2,16.594767,49.182861,2025-03-09T07:55:41.168Z
7059,77,4011,2,135,0,16.688868,49.164883,2025-03-09T07:55:41.168Z
31031,S3,4637,5,135,5,16.591488,49.236454,2025-03-09T07:55:41.168Z
1948,3,4017,0,315,0,16.584709,49.210938,2025-03-09T07:55:41.168Z
21592,541,201,4,270,0,16.857702,48.995697,2025-03-09T07:55:41.168Z
31021,S2,4012,5,90,0,16.734015,49.108082,2025-03-09T07:55:41.169Z
22027,664,205,4,0,0,17.174196,48.945892,2025-03-09T07:55:41.169Z
3075,37,4023,1,90,0,16.534653,49.188133,2025-03-09T07:55:41.169Z
1834,1,4043,0,135,0,16.579044,49.247036,2025-03-09T07:55:41.169Z
21037,666,256,4,270,1,17.247337,49.056908,2025-03-09T07:55:41.169Z
2044,78,4029,2,0,0,16.635815,49.202538,2025-03-09T07:55:41.169Z
30135,R9,986,5,270,5,16.389748,49.359299,2025-03-09T07:55:41.169Z
31003,S2,4710,5,0,0,16.585302,49.510574,2025-03-09T07:55:41.169Z
3076,37,4016,1,225,2,16.56543,49.1931,2025-03-09T07:55:41.169Z
21743,812,202,4,225,0,16.056942,49.025833,2025-03-09T07:55:41.169Z
30458,S8,4506,5,225,0,16.059471,48.853004,2025-03-09T07:55:41.169Z
21644,OLY,394,4,45,0,16.634039,49.135014,2025-03-09T07:55:41.169Z
2038,50,4018,2,270,1,16.575098,49.16835,2025-03-09T07:55:41.169Z
30150,S9,4207,5,45,0,17.134832,48.862423,2025-03-09T07:55:41.170Z
31029,S3,4968,5,270,0,16.607027,49.028946,2025-03-09T07:55:41.170Z
3314,30,4021,1,135,0,16.522673,49.213875,2025-03-09T07:55:41.170Z
21571,904,10,4,225,0,17.108841,48.852085,2025-03-09T07:55:41.170Z
30353,R8,1106,5,225,11,17.418367,49.409828,2025-03-09T07:55:41.170Z
21332,572,208,4,180,0,16.983616,48.749737,2025-03-09T07:55:41.170Z
30025,S6,4110,5,315,3,17.080614,49.149315,2025-03-09T07:55:41.170Z
3332,30,4023,1,225,0,16.522543,49.213917,2025-03-09T07:55:41.170Z
21122,904,11,4,180,0,17.152678,48.862972,2025-03-09T07:55:41.170Z
1829,5,4015,0,180,2,16.594906,49.183571,2025-03-09T07:55:41.170Z
3311,30,4019,1,180,0,16.554379,49.218952,2025-03-09T07:55:41.170Z
21583,104,201,4,180,4,16.383118,48.731285,2025-03-09T07:55:41.170Z
21196,663,428,4,135,1,17.089489,48.916187,2025-03-09T07:55:41.170Z
30460,S52,14508,5,270,0,16.781437,48.889591,2025-03-09T07:55:41.170Z
1722,8,4029,0,0,0,16.567415,49.17609,2025-03-09T07:55:41.170Z
21139,74,309,4,90,1,16.621185,49.181705,2025-03-09T07:55:41.171Z
3330,37,4019,1,45,0,16.544384,49.193913,2025-03-09T07:55:41.171Z
1934,9,4026,0,225,0,16.653996,49.196247,2025-03-09T07:55:41.170Z
7051,52,4010,2,90,0,16.593742,49.189899,2025-03-09T07:55:41.170Z
21464,260,205,4,180,1,16.737347,49.407997,2025-03-09T07:55:41.170Z
1825,1,4030,0,90,1,16.547403,49.21941,2025-03-09T07:55:41.170Z
2678,78,4031,2,0,0,16.635735,49.201855,2025-03-09T07:55:41.170Z
7728,72,4005,2,135,0,16.578556,49.223122,2025-03-09T07:55:41.170Z
21774,201,207,4,315,0,16.742067,49.323803,2025-03-09T07:55:41.170Z
30050,R19,863,5,180,0,16.650122,49.222347,2025-03-09T07:55:41.170Z
2670,49,4010,2,180,0,16.616846,49.165325,2025-03-09T07:55:41.170Z
3623,26,4010,1,180,1,16.562012,49.179207,2025-03-09T07:55:41.170Z
30013,S2,4010,5,315,1,16.646511,49.353184,2025-03-09T07:55:41.170Z
1943,9,4023,0,90,1,16.645224,49.195232,2025-03-09T07:55:41.170Z
30076,S4,4809,5,90,1,16.489969,49.154488,2025-03-09T07:55:41.170Z
21029,233,251,4,45,0,16.69516,49.368038,2025-03-09T07:55:41.171Z
30146,R9,975,5,135,1,16.155413,49.336906,2025-03-09T07:55:41.169Z
21481,312,208,4,270,1,16.354811,49.284561,2025-03-09T07:55:41.168Z
3679,31,4017,1,315,3,16.652351,49.186508,2025-03-09T07:55:41.169Z
1845,7,4003,0,225,0,16.595703,49.177326,2025-03-09T07:55:41.169Z
1082,1,4028,0,90,0,16.58147,49.19017,2025-03-09T07:55:41.169Z
2663,55,4009,2,90,2,16.671314,49.203457,2025-03-09T07:55:41.169Z
21855,562,109,4,315,0,16.847172,48.766048,2025-03-09T07:55:41.169Z
7091,70,4082,2,0,0,16.593685,49.25996,2025-03-09T07:55:41.169Z
22037,667,267,4,135,1,17.18074,49.031136,2025-03-09T07:55:41.169Z
21957,235,203,4,90,0,16.54565,49.407074,2025-03-09T07:55:41.169Z
30121,S6,1764,5,225,1,17.385632,48.95105,2025-03-09T07:55:41.169Z
22043,512,305,4,0,0,16.472492,49.073212,2025-03-09T07:55:41.169Z
3618,36,4016,1,270,0,16.555851,49.225945,2025-03-09T07:55:41.169Z
2043,84,4017,2,90,0,16.569752,49.214764,2025-03-09T07:55:41.169Z
7067,52,4014,2,315,0,16.531404,49.22784,2025-03-09T07:55:41.169Z
7702,41,4055,2,270,3,16.577995,49.262897,2025-03-09T07:55:41.169Z
21192,662,203,4,180,0,17.100384,48.990356,2025-03-09T07:55:41.170Z
1906,3,4020,0,45,0,16.641911,49.202522,2025-03-09T07:55:41.170Z
3663,27,4302,1,0,0,16.654972,49.20388,2025-03-09T07:55:41.170Z
2687,44,4025,2,-1,0,16.615829,49.183937,2025-03-09T07:55:41.170Z
1809,2,4027,0,180,1,16.613281,49.192348,2025-03-09T07:55:41.170Z
2033,50,4017,2,135,0,16.54458,49.182919,2025-03-09T07:55:41.170Z
2672,78,4022,2,90,0,16.651449,49.134041,2025-03-09T07:55:41.170Z
21271,701,315,4,90,5,16.671261,49.183071,2025-03-09T07:55:41.170Z
21291,151,308,4,0,0,16.722521,49.183525,2025-03-09T07:55:41.170Z
3672,25,4017,1,90,2,16.587093,49.189373,2025-03-09T07:55:41.170Z
1807,5,4508,0,45,1,16.624382,49.205112,2025-03-09T07:55:41.170Z
1908,12,3026,0,45,1,16.614697,49.191307,2025-03-09T07:55:41.170Z
1856,4,4024,0,135,0,16.610083,49.192757,2025-03-09T07:55:41.170Z
30080,S4,4806,5,270,1,16.597439,49.161465,2025-03-09T07:55:41.171Z
22017,xS3,4927,4,0,0,16.081738,49.384502,2025-03-09T07:55:41.171Z
21970,569,104,4,225,1,16.869802,48.753796,2025-03-09T07:55:41.171Z
2017,78,4024,2,315,0,16.634335,49.139534,2025-03-09T07:55:41.171Z
1710,8,4028,0,45,0,16.602776,49.184814,2025-03-09T07:55:41.171Z
3306,38,4013,1,-1,0,16.570549,49.199657,2025-03-09T07:55:41.171Z
21876,201,209,4,90,4,16.66898,49.205784,2025-03-09T07:55:41.171Z
7055,64,4015,2,270,0,16.621941,49.181698,2025-03-09T07:55:41.171Z
2022,50,4021,2,0,0,16.530941,49.227776,2025-03-09T07:55:41.171Z
21569,701,318,4,-1,0,16.798771,49.202305,2025-03-09T07:55:41.171Z
21856,262,206,4,270,0,16.749117,49.53186,2025-03-09T07:55:41.171Z
2690,50,4019,2,270,0,16.532528,49.226505,2025-03-09T07:55:41.171Z
1946,6,4020,0,90,2,16.605875,49.197689,2025-03-09T07:55:41.171Z
7060,58,4008,2,90,3,16.683317,49.199909,2025-03-09T07:55:41.171Z
21019,106,203,4,135,0,16.958683,49.039455,2025-03-09T07:55:41.172Z
31023,S2,4719,5,0,0,16.571095,49.55571,2025-03-09T07:55:41.172Z
7530,65,4005,2,225,0,16.582544,49.253426,2025-03-09T07:55:41.172Z
7096,64,4017,2,180,0,16.652954,49.2146,2025-03-09T07:55:41.172Z
22019,xS3,4923,4,180,0,16.081167,49.384636,2025-03-09T07:55:41.172Z
3629,33,4012,1,90,0,16.614552,49.191673,2025-03-09T07:55:41.172Z
21611,812,221,4,315,0,16.062475,48.994579,2025-03-09T07:55:41.172Z
7071,75,4007,2,0,2,16.643986,49.215656,2025-03-09T07:55:41.172Z
7731,57,4019,2,180,0,16.628565,49.234489,2025-03-09T07:55:41.172Z
21354,655,266,4,90,0,16.963648,49.039734,2025-03-09T07:55:41.172Z
7725,41,4004,2,135,0,16.592375,49.227905,2025-03-09T07:55:41.172Z
1763,8,4035,0,270,0,16.680933,49.209759,2025-03-09T07:55:41.173Z
21765,602,351,4,45,0,16.630934,49.189606,2025-03-09T07:55:41.173Z
1939,12,3028,0,45,0,16.621574,49.175503,2025-03-09T07:55:41.173Z
31026,S2,4717,5,225,0,16.628757,49.195732,2025-03-09T07:55:41.173Z
21329,810,222,4,270,0,16.175734,48.88393,2025-03-09T07:55:41.173Z
3620,26,4009,1,45,0,16.606543,49.208351,2025-03-09T07:55:41.173Z
1831,1,4026,0,45,1,16.609594,49.190315,2025-03-09T07:55:41.173Z
21520,104,252,4,45,0,16.525352,48.982517,2025-03-09T07:55:41.173Z
21278,671,130,4,0,2,17.124537,49.018623,2025-03-09T07:55:41.173Z
21506,301,205,4,0,2,16.580959,49.410931,2025-03-09T07:55:41.173Z
7112,67,4017,2,135,1,16.611719,49.206867,2025-03-09T07:55:41.173Z
3632,26,4012,1,225,0,16.61377,49.21114,2025-03-09T07:55:41.174Z
30211,S31,14902,5,315,0,16.126377,49.561333,2025-03-09T07:55:41.173Z
21236,521,206,4,-1,0,16.735781,48.938217,2025-03-09T07:55:41.174Z
21792,153,422,4,315,0,16.375198,49.102322,2025-03-09T07:55:41.174Z
21660,161,101,4,90,0,16.547674,49.173325,2025-03-09T07:55:41.174Z
17206,261,281,4,315,1,16.961819,49.487701,2025-03-09T07:55:41.174Z
21462,301,451,4,45,0,16.595682,49.230587,2025-03-09T07:55:41.171Z
30093,S9,4206,5,225,2,17.291061,48.938251,2025-03-09T07:55:41.174Z
7046,x4,4023,2,135,1,16.587362,49.199039,2025-03-09T07:55:41.174Z
1562,6,4018,0,0,1,16.594572,49.224056,2025-03-09T07:55:41.174Z
7076,52,4009,2,45,0,16.528173,49.221142,2025-03-09T07:55:41.174Z
21783,109,703,4,-1,0,16.6164,49.185589,2025-03-09T07:55:41.174Z
1927,6,4031,0,180,0,16.594824,49.230713,2025-03-09T07:55:41.174Z
21709,222,207,4,180,0,16.642265,49.370331,2025-03-09T07:55:41.174Z
1827,5,4017,0,270,1,16.604176,49.197453,2025-03-09T07:55:41.174Z
3626,36,4022,1,270,0,16.604443,49.19833,2025-03-09T07:55:41.174Z
7082,57,4018,2,270,1,16.642546,49.212353,2025-03-09T07:55:41.174Z
1907,12,3024,0,315,1,16.598404,49.202221,2025-03-09T07:55:41.174Z
1815,2,4031,0,225,0,16.64139,49.202831,2025-03-09T07:55:41.171Z
3333,37,4017,1,45,2,16.593067,49.189877,2025-03-09T07:55:41.171Z
21820,655,302,4,270,1,16.972849,48.983318,2025-03-09T07:55:41.171Z
1917,9,4024,0,270,0,16.615723,49.191772,2025-03-09T07:55:41.171Z
3327,30,4014,1,225,1,16.593678,49.228436,2025-03-09T07:55:41.171Z
21668,602,356,4,270,0,16.722277,49.183109,2025-03-09T07:55:41.171Z
21476,822,237,4,135,0,16.319811,48.881123,2025-03-09T07:55:41.171Z
3325,30,4017,1,270,0,16.597965,49.226173,2025-03-09T07:55:41.171Z
30350,R8,1104,5,0,2,16.607386,49.182686,2025-03-09T07:55:41.171Z
21263,401,205,4,315,1,16.409573,49.210678,2025-03-09T07:55:41.171Z
7105,67,4015,2,180,0,16.629761,49.152882,2025-03-09T07:55:41.171Z
7715,54,4016,2,135,0,16.497128,49.215038,2025-03-09T07:55:41.171Z
7114,67,4016,2,315,3,16.625065,49.191334,2025-03-09T07:55:41.171Z
1844,7,4005,0,180,0,16.615992,49.214828,2025-03-09T07:55:41.171Z
21293,201,211,4,0,0,16.635727,49.202053,2025-03-09T07:55:41.171Z
3634,31,4018,1,90,0,16.726343,49.166481,2025-03-09T07:55:41.171Z
21258,109,603,4,315,0,16.81004,49.028549,2025-03-09T07:55:41.171Z
21884,803,308,4,225,0,16.071747,48.851345,2025-03-09T07:55:41.172Z
1921,12,3025,0,45,0,16.610563,49.190617,2025-03-09T07:55:41.172Z
21523,402,206,4,225,2,16.417439,49.226379,2025-03-09T07:55:41.172Z
1910,2,4024,0,45,0,16.619865,49.198265,2025-03-09T07:55:41.172Z
1715,8,4031,0,225,0,16.602245,49.184341,2025-03-09T07:55:41.172Z
21194,822,238,4,315,0,16.315174,48.882244,2025-03-09T07:55:41.172Z
21712,313,203,4,90,0,16.545395,49.407082,2025-03-09T07:55:41.172Z
21567,153,384,4,45,1,16.454187,49.314743,2025-03-09T07:55:41.172Z
30059,S31,1780,5,315,0,16.379936,49.384125,2025-03-09T07:55:41.172Z
7049,x49,4009,2,90,2,16.607512,49.13308,2025-03-09T07:55:41.172Z
30189,R12,914,5,45,0,16.612648,49.190464,2025-03-09T07:55:41.172Z
1901,6,4025,0,270,1,16.577709,49.170303,2025-03-09T07:55:41.172Z
1813,5,4014,0,0,0,16.59716,49.172127,2025-03-09T07:55:41.172Z
31055,S51,14609,5,315,0,16.705778,48.912716,2025-03-09T07:55:41.172Z
21711,157,204,4,0,3,16.768997,49.292027,2025-03-09T07:55:41.172Z
30030,R13,805,5,135,0,16.704939,48.91304,2025-03-09T07:55:41.172Z
2661,78,4026,2,180,0,16.632088,49.141479,2025-03-09T07:55:41.172Z
1764,8,4026,0,90,1,16.626059,49.191261,2025-03-09T07:55:41.173Z
21557,504,306,4,90,5,16.552385,49.080627,2025-03-09T07:55:41.173Z
30054,R13,814,5,315,1,16.80324,48.881672,2025-03-09T07:55:41.173Z
21921,934,202,4,180,0,17.266134,48.971832,2025-03-09T07:55:41.173Z
1811,2,4030,0,45,0,16.598511,49.164585,2025-03-09T07:55:41.173Z
30461,S91,2743,5,45,0,17.38229,48.948521,2025-03-09T07:55:41.173Z
3326,39,4013,1,135,0,16.575594,49.201092,2025-03-09T07:55:41.173Z
7730,52,4012,2,90,1,16.489706,49.203693,2025-03-09T07:55:41.173Z
21398,152,210,4,0,0,16.648899,49.338711,2025-03-09T07:55:41.173Z
2666,78,4020,2,270,0,16.690397,49.206989,2025-03-09T07:55:41.173Z
2016,84,4023,2,135,0,16.644035,49.200706,2025-03-09T07:55:41.173Z
7042,64,4018,2,90,1,16.636141,49.195995,2025-03-09T07:55:41.173Z
7052,75,4058,2,-1,0,16.645361,49.235115,2025-03-09T07:55:41.173Z
3621,26,4011,1,90,0,16.559334,49.176456,2025-03-09T07:55:41.173Z
21225,157,255,4,315,0,16.873026,49.276043,2025-03-09T07:55:41.173Z
30290,S42,22819,5,135,0,16.357862,49.187878,2025-03-09T07:55:41.173Z
1928,6,4027,0,270,1,16.597778,49.191628,2025-03-09T07:55:41.173Z
21782,817,305,4,180,0,16.056379,48.85136,2025-03-09T07:55:41.174Z
31001,S3,4966,5,225,3,16.489964,49.311649,2025-03-09T07:55:41.174Z
3673,25,4020,1,225,1,16.644815,49.206924,2025-03-09T07:55:41.174Z
21791,920,203,4,180,0,17.315876,48.898354,2025-03-09T07:55:41.174Z
